"NODE1","COUNTRY1","NODE2","COUNTRY2","DETAIL","USES","TYPE","ROLE","GOODS1","GOODS2","GOODS3","DIR","DIST","TRAVMODE","TRAVTIME","EARLYDATE","LATEDATE","DATAQLTY","SRC","LONG1","LAT1","COORDSRC1","LONG2","LAT2","COORDSRC2","NODEID1","NODEID2","PROBL","DATAID"
"Alicante","ES","loc09-tmc050601","ES","?Almeria","msg","cd","maj","A001","B001","C001","nkn","d000dd","nkn","t000t","1370","1430","QC3","Spufford 2002:26","-.4833","38.35","www.fallingrain.com","-2.45","36.8333","www.fallingrain.com","2706","2756","P000","tmcZWEm1400a_056a"
"loc09-tmc050601","ES","Malaga","ES","?Almeria","msg","cd","maj","A001","B001","C001","nkn","d000dd","nkn","t000t","1370","1430","QC3","Spufford 2002:26","-2.45","36.8333","www.fallingrain.com","-4.4167","36.7167","www.fallingrain.com","2756","2710","P000","tmcZWEm1400a_057a"
"Malaga","ES","Seville","ES","nkn","msg","cd","maj","A001","B001","C001","nkn","d000dd","nkn","t000t","1370","1430","QC3","Spufford 2002:26","-4.4167","36.7167","www.fallingrain.com","-5.986944","37.37722","ADL3860214","2710","289","P000","tmcZWEm1400a_058a"
"Seville","ES","Lisbon","PT","nkn","msg","cd","maj","A001","B001","C001","nkn","d000dd","nkn","t000t","1370","1430","QC3","Spufford 2002:26","-5.986944","37.37722","ADL3860214","-9.1333","38.7167","www.fallingrain.com","289","2705","P000","tmcZWEm1400a_059a"
"Barcelona","ES","loc10-tmc050601","ES","?Lerida","msg","cd","min","A001","B001","C001","nkn","d000dd","nkn","t000t","1370","1430","QC3","Spufford 2002:26","2.183333","41.383331","ADL3829611",".616667","41.616669","ADL3846346","389","867","P001","tmcZWEm1400a_060a"
"loc10-tmc050601","ES","loc11-tmc050601","ES","?Lerida;?Zaragoza","msg","cd","min","A001","B001","C001","nkn","d000dd","nkn","t000t","1370","1430","QC3","Spufford 2002:26",".616667","41.616669","ADL3846346","-.883333","41.633331","ADL3866520","867","775","P001","tmcZWEm1400a_061a"
"loc11-tmc050601","ES","loc12-tmc050601","ES","?Zaragoza;?Calatayud","msg","cd","min","A001","B001","C001","nkn","d000dd","nkn","t000t","1370","1430","QC3","Spufford 2002:26","-.883333","41.633331","ADL3866520","-1.6333","41.35","www.fallingrain.com","775","2753","P002","tmcZWEm1400a_062a"
"loc12-tmc050601","ES","loc13-tmc050601","ES","?Calatayud;?Soria","msg","cd","min","A001","B001","C001","nkn","d000dd","nkn","t000t","1370","1430","QC3","Spufford 2002:26","-1.6333","41.35","www.fallingrain.com","-2.4667","41.7667","www.fallingrain.com","2753","2754","P002","tmcZWEm1400a_063a"
"loc13-tmc050601","ES","loc14-tmc050601","ES","?Soria;?Valladolid","msg","cd","min","A001","B001","C001","nkn","d000dd","nkn","t000t","1370","1430","QC3","Spufford 2002:26","-2.4667","41.7667","www.fallingrain.com","-4.7167","41.65","www.fallingrain.com","2754","2755","P002","tmcZWEm1400a_064a"
"frk04-tmc050601","FR","loc15-tmc050601","FR","?Narbonne;?Toulouse","msg","cd","min","A001","B001","C001","nkn","d000dd","nkn","t000t","1370","1430","QC3","Spufford 2002:26","3","43.183","TGN","1.433333","43.599998","ADL2040676","109","474","P003","tmcZWEm1400a_065a"
"loc15-tmc050601","FR","loc16-tmc050601","FR","?Toulouse;?Bordeaux","msg","cd","min","A001","B001","C001","nkn","d000dd","nkn","t000t","1370","1430","QC3","Spufford 2002:26","1.433333","43.599998","ADL2040676","-.566667","44.833332","ADL1979638","474","408","P003","tmcZWEm1400a_066a"
"Lyons","FR","frk05-tmc050601","FR","?Moulins","msg","cd","min","A001","B001","C001","nkn","d000dd","nkn","t000t","1370","1430","QC3","Spufford 2002:26","4.85","45.75","ADL2015434","3.3333","46.5667","www.fallingrain.com","434","2750","P004","tmcZWEm1400a_067a"
"frk05-tmc050601","FR","loc17-tmc050601","FR","?Moulins;?Bourges","msg","cd","min","A001","B001","C001","nkn","d000dd","nkn","t000t","1370","1430","QC3","Spufford 2002:26","3.3333","46.5667","www.fallingrain.com","2.4","47.083332","ADL1980244","2750","413","P004","tmcZWEm1400a_068a"
"frk01-tmc050601","FR","frk05-tmc050601","FR","?Macon;?Moulins","msg","cd","min","A001","B001","C001","nkn","d000dd","nkn","t000t","1370","1430","QC3","Spufford 2002:26","4.8333","46.3","www.fallingrain.com","3.3333","46.5667","www.fallingrain.com","2704","2750","P004","tmcZWEm1400a_069a"
"Paris","FR","loc18-tmc050601","FR","?Caen","msg","cd","min","A001","B001","C001","nkn","d000dd","nkn","t000t","1370","1430","QC3","Spufford 2002:26","2.333333","48.866669","ADL2024067","-.35","49.1833","www.fallingrain.com","444","2751","P005","tmcZWEm1400a_070a"
"Paris","FR","loc19-tmc050601","FR","?Pre-en-Pail","msg","cd","min","A001","B001","C001","nkn","d000dd","nkn","t000t","1370","1430","QC3","Spufford 2002:26","2.333333","48.866669","ADL2024067","-.2","48.45","www.fallingrain.com","444","2752","P006","tmcZWEm1400a_071a"

