NODE1,COUNTRY1,NODE2,COUNTRY2,DETAIL,USES,TYPE,ROLE,GOODS1,GOODS2,GOODS3,DIR,DIST,TRAVMODE,TRAVTIME,EARLYDATE,LATEDATE,DATAQLTY,SRC,LONG1,LAT1,COORDSRC1,LONG2,LAT2,COORDSRC2,NODEID1,NODEID2,PROBL,DATAID
Acquapendente,IT,Montefiascone,IT,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.8667,42.7333,www.fallingrain.com,12.0333,42.5333,www.fallingrain.com,2898,2899,P000,tmcDEm1500_057a
Montefiascone,IT,Viterbo,IT,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),12.0333,42.5333,www.fallingrain.com,12.1,42.4167,www.fallingrain.com,2899,2900,P000,tmcDEm1500_058a
Viterbo,IT,loc07-tmc051011,IT,?Ronciglione,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),12.1,42.4167,www.fallingrain.com,12.2167,42.2833,www.fallingrain.com,2900,2907,P001,tmcDEm1500_059a
loc07-tmc051011,IT,loc08-tmc051011,IT,?Ronciglione; ?Monterosi,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),12.2167,42.2833,www.fallingrain.com,12.3,42.2,www.fallingrain.com,2907,2908,P001,tmcDEm1500_060a
loc08-tmc051011,IT,Roma,IT,?Monterosi,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),12.3,42.2,www.fallingrain.com,12.483333,41.900002,ADL2514615,2908,1441,P001,tmcDEm1500_061a
loc09-tmc051011,DK,Flensburg,DE,?Ribe,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),8.7667,55.35,www.fallingrain.com,9.4333,54.7833,www.fallingrain.com,2911,2912,P001,tmcDEm1500_062a
Flensburg,DE,Schleswig,DE,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),9.4333,54.7833,www.fallingrain.com,9.55,54.516666,ADL2205244,2912,337,P000,tmcDEm1500_063a
Schleswig,DE,Neumunster,DE,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),9.55,54.516666,ADL2205244,9.9833,54.0667,www.fallingrain.com,337,2921,P000,tmcDEm1500_064a
Neumunster,DE,Plon,DE,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),9.9833,54.0667,www.fallingrain.com,10.4167,54.1667,www.fallingrain.com,2921,2913,P000,tmcDEm1500_065a
Plon,DE,Lubeck,DE,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),10.4167,54.1667,www.fallingrain.com,10.7,53.866669,ADL2168127,2913,1452,P000,tmcDEm1500_066a
Lubeck,DE,Sternberg,DE,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),10.7,53.866669,ADL2168127,11.8167,53.7,www.fallingrain.com,1452,2914,P000,tmcDEm1500_067a
Sternberg,DE,loc10-tmc051011,DE,?Bad Wilsnack,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.8167,53.7,www.fallingrain.com,11.95,52.95,www.fallingrain.com,2914,2922,P001,tmcDEm1500_068a
loc10-tmc051011,DE,Tangermunde,DE,?Bad Wilsnack,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.95,52.95,www.fallingrain.com,11.95,52.55,www.fallingrain.com,2922,2915,P001,tmcDEm1500_069a
Tangermunde,DE,Magdeburg,DE,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.95,52.55,www.fallingrain.com,11.666667,52.166668,ADL2169193,2915,1306,P000,tmcDEm1500_070a
Magdeburg,DE,Stassfurt,DE,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.666667,52.166668,ADL2169193,11.5833,51.8667,www.fallingrain.com,1306,2916,P000,tmcDEm1500_071a
Stassfurt,DE,Hettstedt,DE,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.5833,51.8667,www.fallingrain.com,11.5,51.65,www.fallingrain.com,2916,2917,P000,tmcDEm1500_072a
Hettstedt,DE,loc11-tmc051011,DE,?Heldrungen,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.5,51.65,www.fallingrain.com,11.2167,51.3,www.fallingrain.com,2917,2947,P001,tmcDEm1500_073a
loc11-tmc051011,DE,Erfurt,DE,?Heldrungen,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.2167,51.3,www.fallingrain.com,11.033333,50.983334,ADL2114604,2947,1442,P001,tmcDEm1500_074a
Erfurt,DE,Arnstadt,DE,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.033333,50.983334,ADL2114604,10.95,50.8333,www.fallingrain.com,1442,2918,P000,tmcDEm1500_075a
Arnstadt,DE,Ilmenau,DE,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),10.95,50.8333,www.fallingrain.com,10.9,50.6833,www.fallingrain.com,2918,2919,P000,tmcDEm1500_076a
Ilmenau,DE,Eisfeld,DE,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),10.9,50.6833,www.fallingrain.com,10.9167,50.4167,www.fallingrain.com,2919,2920,P000,tmcDEm1500_077a
Eisfeld,DE,Coburg,DE,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),10.9167,50.4167,www.fallingrain.com,10.966667,50.25,ADL2104289,2920,1449,P000,tmcDEm1500_078a
Coburg,DE,Bamberg,DE,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),10.966667,50.25,ADL2104289,10.866667,49.866669,ADL2091215,1449,1450,P000,tmcDEm1500_079a
Bamberg,DE,Forchheim,DE,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),10.866667,49.866669,ADL2091215,11.0669,49.7231,www.fallingrain.com,1450,2927,P000,tmcDEm1500_080a
Forchheim,DE,Erlangen,DE,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.0669,49.7231,www.fallingrain.com,11.0389,49.5897,www.fallingrain.com,2927,2928,P000,tmcDEm1500_081a
Erlangen,DE,Nurnberg,DE,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.0389,49.5897,www.fallingrain.com,11.083333,49.450001,ADL2182159,2928,1448,P000,tmcDEm1500_082a
Nurnberg,DE,Roth,DE,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.083333,49.450001,ADL2182159,11.0911,49.245,www.fallingrain.com,1448,2930,P000,tmcDEm1500_083a
Roth,DE,Weissenburg in Bayern,DE,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.0911,49.245,www.fallingrain.com,10.9833,49.0333,www.fallingrain.com,2930,2931,P000,tmcDEm1500_084a
Weissenburg in Bayern,DE,Monheim,DE,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),10.9833,49.0333,www.fallingrain.com,10.8333,48.8333,www.fallingrain.com,2931,2932,P000,tmcDEm1500_085a
Monheim,DE,Donauworth,DE,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),10.8333,48.8333,www.fallingrain.com,10.8,48.7,www.fallingrain.com,2932,2929,P000,tmcDEm1500_086a
Donauworth,DE,Augsburg,DE,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),10.8,48.7,www.fallingrain.com,10.8833,48.3667,www.fallingrain.com,2929,2795,P000,tmcDEm1500_087a
