NODE1,COUNTRY1,NODE2,COUNTRY2,DETAIL,USES,TYPE,ROLE,GOODS1,GOODS2,GOODS3,DIR,DIST,TRAVMODE,TRAVTIME,EARLYDATE,LATEDATE,DATAQLTY,SRC,LONG1,LAT1,COORDSRC1,LONG2,LAT2,COORDSRC2,NODEID1,NODEID2,PROBL,DATAID
frk07-tmc050521,TR,Denizli,TR,?Kocabas,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,29.3261,37.8072,www.fallingrain.com,29.0875,37.7742,www.fallingrain.com,2629,2161,P000,tmcTRm1200a_067a
Denizli,TR,loc36-tmc050521,TR,?Alasehir,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,29.0875,37.7742,www.fallingrain.com,28.5203,38.3508,www.fallingrain.com,2161,2630,P000,tmcTRm1200a_068a
loc36-tmc050521,TR,loc37-tmc050521,TR,?Alasehir;?Turgutlu,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,28.5203,38.3508,www.fallingrain.com,27.7058,38.5008,www.fallingrain.com,2630,2633,P000,tmcTRm1200a_069a
loc37-tmc050521,TR,Manisa,TR,?Turgutlu,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,27.7058,38.5008,www.fallingrain.com,27.4261,38.6131,www.fallingrain.com,2633,2036,P000,tmcTRm1200a_070a
Manisa,TR,Izmir,TR,nkn,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,27.4261,38.6131,www.fallingrain.com,27.15,38.416668,ADL4087501,2036,73,P000,tmcTRm1200a_071a
Izmir,TR,loc38-tmc050521,TR,?Aliaga,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,27.15,38.416668,ADL4087501,26.9742,38.7994,www.fallingrain.com,73,2631,P000,tmcTRm1200a_072a
loc38-tmc050521,TR,loc39-tmc050521,TR,?Aliaga;?Bergama,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,26.9742,38.7994,www.fallingrain.com,27.167,39.133,TGN,2631,32,P000,tmcTRm1200a_073a
loc39-tmc050521,TR,loc40-tmc050521,TR,?Bergama;?Edremit,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,27.167,39.133,TGN,27.0244,39.5961,www.fallingrain.com,32,2634,P000,tmcTRm1200a_074a
loc40-tmc050521,TR,loc41-tmc050521,TR,?Edremit;?Ayvacik,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,27.0244,39.5961,www.fallingrain.com,26.4047,39.6011,www.fallingrain.com,2634,2632,P000,tmcTRm1200a_075a
loc41-tmc050521,TR,loc42-tmc050521,TR,?Ayvacik;?Ezine,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,26.4047,39.6011,www.fallingrain.com,26.3325,39.79,www.fallingrain.com,2632,2635,P000,tmcTRm1200a_076a
loc42-tmc050521,TR,Canakkale,TR,?Ezine,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,26.3325,39.79,www.fallingrain.com,26.4,40.150002,ADL4074217,2635,506,P000,tmcTRm1200a_077a
Izmir,TR,loc43-tmc050521,TR,?Selcuk,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,27.15,38.416668,ADL4087501,27.3747,37.9517,www.fallingrain.com,73,2604,P000,tmcTRm1200a_078a
loc43-tmc050521,TR,loc44-tmc050521,TR,?Selcuk;?Soke,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,27.3747,37.9517,www.fallingrain.com,27.4103,37.7508,www.fallingrain.com,2604,2636,P000,tmcTRm1200a_079a
loc44-tmc050521,TR,loc45-tmc050521,TR,?Soke;?Yenikoy,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,27.4103,37.7508,www.fallingrain.com,27.3,37.5,www.fallingrain.com,2636,2692,P000,tmcTRm1200a_080a
loc45-tmc050521,TR,loc46-tmc050521,TR,?Yenikoy;?Milas,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,27.3,37.5,www.fallingrain.com,27.7839,37.3164,www.fallingrain.com,2692,2620,P000,tmcTRm1200a_081a
loc46-tmc050521,TR,Mugla,TR,?Milas,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,27.7839,37.3164,www.fallingrain.com,28.3639,37.2164,www.fallingrain.com,2620,2619,P000,tmcTRm1200a_082a
Mugla,TR,loc47-tmc050521,TR,?Fethiye,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,28.3639,37.2164,www.fallingrain.com,29.1164,36.6217,www.fallingrain.com,2619,2637,P000,tmcTRm1200a_083a
loc47-tmc050521,TR,loc48-tmc050521,TR,?Fethiye;?Kas,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,29.1164,36.6217,www.fallingrain.com,29.6392,36.2006,www.fallingrain.com,2637,2638,P000,tmcTRm1200a_084a
loc48-tmc050521,TR,loc49-tmc050521,TR,?Kas;?Kumluca,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,29.6392,36.2006,www.fallingrain.com,30.2869,36.3703,www.fallingrain.com,2638,2639,P000,tmcTRm1200a_085a
loc49-tmc050521,TR,Antalya,TR,?Kumluca,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,30.2869,36.3703,www.fallingrain.com,30.7,36.8833,adlgaz-1-4067696-7e,2639,2018,P000,tmcTRm1200a_086a
