"NODE1","COUNTRY1","NODE2","COUNTRY2","DETAIL","USES","TYPE","ROLE","GOODS1","GOODS2","GOODS3","DIR","DIST","TRAVMODE","TRAVTIME","EARLYDATE","LATEDATE","DATAQLTY","SRC","LONG1","LAT1","COORDSRC1","LONG2","LAT2","COORDSRC2","NODEID1","NODEID2","PROBL","DATAID"
"xrd06-tmc050615","DE","xrd07-tmc050615","DE","?Hannover; ?Minden","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","9.7167","52.3667","www.fallingrain.com","8.9167","52.2833","www.fallingrain.com","2801","2808","P000","tmcZCEm1500_074a"
"xrd07-tmc050615","DE","xrd04-tmc050615","DE","?Minden; ?Osnabruck","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","8.9167","52.2833","www.fallingrain.com","8.05","52.2667","www.fallingrain.com","2808","2809","P000","tmcZCEm1500_075a"
"Frankfurt","DE","xrd03-tmc050615","DE","?Marburg","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","8.683333","50.116669","ADL2118754","8.7667","50.8167","www.fallingrain.com","564","2830","P000","tmcZCEm1500_076a"
"xrd07-tmc050615","DE","Bremen","DE","?Minden","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","8.9167","52.2833","www.fallingrain.com","8.8","53.0833","www.fallingrain.com","2808","2796","P000","tmcZCEm1500_077a"
"Cologne","DE","xrd08-tmc050615","DE","?Paderborn","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","6.95","50.933334","ADL2157469","8.7667","51.7167","www.fallingrain.com","411","2810","P000","tmcZCEm1500_078a"
"xrd08-tmc050615","DE","xrd09-tmc050615","DE","?Paderborn; ?Hildesheim","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","8.7667","51.7167","www.fallingrain.com","9.9667","52.15","www.fallingrain.com","2810","2802","P000","tmcZCEm1500_079a"
"xrd09-tmc050615","DE","Braunschweig","DE","?Hildesheim ","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","9.9667","52.15","www.fallingrain.com","10.5333","52.2667","www.fallingrain.com","2802","2797","P000","tmcZCEm1500_080a"
"Frankfurt","DE","xrd10-tmc050615","DE","?Alsfeld","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","8.683333","50.116669","ADL2118754","9.2667","50.75","www.fallingrain.com","564","2831","P000","tmcZCEm1500_081a"
"xrd09-tmc050615","DE","xrd06-tmc050615","DE","?Hildesheim; ?Hannover","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","9.9667","52.15","www.fallingrain.com","9.7167","52.3667","www.fallingrain.com","2802","2801","P000","tmcZCEm1500_082a"
"xrd06-tmc050615","DE","xrd05-tmc050615","DE","?Hannover; ?Celle","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","9.7167","52.3667","www.fallingrain.com","10.0833","52.6167","www.fallingrain.com","2801","2799","P000","tmcZCEm1500_083a"
"xrd05-tmc050615","DE","Luneburg","DE","?Celle","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","10.0833","52.6167","www.fallingrain.com","10.4","53.25","www.fallingrain.com","2799","2806","P000","tmcZCEm1500_084a"
"Rostock","DE","loc03-tmc050615","DE","?Stralsund","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","12.1333","54.0833","www.fallingrain.com","13.1","54.299999","ADL2217625 ","2811","1304","P000","tmcZCEm1500_085a"
